run_id,status,error,started_at_utc,ended_at_utc,pilot_mode,condition_name,pressure_mode,requested_fraction_of_ram,actual_fraction_of_ram,requested_size_bytes,actual_size_bytes,trial_id,num_requests,successful_requests,error_requests,stabilization_seconds,wall_time_s,inference_batch_time_s,pressure_worker_pid,size_capped,host_name,platform_system,platform_release,python_version,model_name,prompt_id,page_fault_support,system_memory_total_bytes_before,system_memory_total_bytes_after,system_memory_total_bytes_delta,system_memory_available_bytes_before,system_memory_available_bytes_after,system_memory_available_bytes_delta,system_memory_used_bytes_before,system_memory_used_bytes_after,system_memory_used_bytes_delta,system_swap_used_bytes_before,system_swap_used_bytes_after,system_swap_used_bytes_delta,system_disk_read_bytes_before,system_disk_read_bytes_after,system_disk_read_bytes_delta,system_disk_write_bytes_before,system_disk_write_bytes_after,system_disk_write_bytes_delta,system_disk_read_count_before,system_disk_read_count_after,system_disk_read_count_delta,system_disk_write_count_before,system_disk_write_count_after,system_disk_write_count_delta,managed_process_count_before,managed_process_count_during,managed_process_count_delta,managed_rss_bytes_before,managed_rss_bytes_during,managed_rss_bytes_delta,managed_vms_bytes_before,managed_vms_bytes_during,managed_vms_bytes_delta,managed_cpu_user_seconds_before,managed_cpu_user_seconds_during,managed_cpu_user_seconds_delta,managed_cpu_system_seconds_before,managed_cpu_system_seconds_during,managed_cpu_system_seconds_delta,managed_io_read_bytes_before,managed_io_read_bytes_during,managed_io_read_bytes_delta,managed_io_write_bytes_before,managed_io_write_bytes_during,managed_io_write_bytes_delta,managed_minor_faults_before,managed_minor_faults_during,managed_minor_faults_delta,managed_major_faults_before,managed_major_faults_during,managed_major_faults_delta,managed_page_faults_total_before,managed_page_faults_total_during,managed_page_faults_total_delta
pilot=0|mode=file_seq|requested=0.2500|actual_bytes=25686052864|trial=3,completed,,2026-04-05T21:18:15.286559+00:00,2026-04-05T21:18:42.380056+00:00,False,file_seq__req_0.25x__actual_0.25x,file_seq,0.25,0.24999997010050892,25686052864,25686052864,3,20,20,0,2.0,27.09457889996702,22.835504600021522,49472,False,Mac,Windows,11,3.12.3,qwen3:4b,locality_prompt_v1,Windows exposes total process page-fault counts via GetProcessMemoryInfo; minor and major faults are unavailable.,102744223744.0,102744223744.0,0.0,72339398656.0,72356888576.0,17489920.0,30404825088.0,30387335168.0,-17489920.0,0.0,0.0,0.0,68561125376.0,68561806336.0,680960.0,225215963136.0,225217818624.0,1855488.0,840814.0,840915.0,101.0,3904479.0,3904753.0,274.0,1.0,2.0,1.0,128446464.0,247779328.0,119332864.0,869265408.0,1733099520.0,863834112.0,0.890625,1.578125,0.6875,33.015625,58.640625,25.625,24102722.0,231322482394.0,231298379672.0,148979169606.0,148979178660.0,9054.0,,,,,,,70324.0,99863.0,29539.0
pilot=0|mode=file_seq|requested=0.5000|actual_bytes=51372109824|trial=1,completed,,2026-04-05T21:18:42.382056+00:00,2026-04-05T21:19:09.783379+00:00,False,file_seq__req_0.50x__actual_0.50x,file_seq,0.5,0.49999998006700597,51372109824,51372109824,1,20,20,0,2.0,27.401725099945907,23.215130299970042,51864,False,Mac,Windows,11,3.12.3,qwen3:4b,locality_prompt_v1,Windows exposes total process page-fault counts via GetProcessMemoryInfo; minor and major faults are unavailable.,102744223744.0,102744223744.0,0.0,72356950016.0,72319963136.0,-36986880.0,30387273728.0,30424260608.0,36986880.0,0.0,0.0,0.0,68561806336.0,94317671424.0,25755865088.0,225217818624.0,225233223680.0,15405056.0,840915.0,859483.0,18568.0,3904753.0,3905481.0,728.0,1.0,2.0,1.0,128417792.0,247422976.0,119005184.0,869191680.0,1732542464.0,863350784.0,0.890625,1.703125,0.8125,33.046875,56.34375,23.296875,24207756.0,192759652533.0,192735444777.0,148979180162.0,148979189205.0,9043.0,,,,,,,70327.0,99669.0,29342.0
pilot=0|mode=file_seq|requested=0.5000|actual_bytes=51372109824|trial=2,completed,,2026-04-05T21:19:09.785379+00:00,2026-04-05T21:19:37.072907+00:00,False,file_seq__req_0.50x__actual_0.50x,file_seq,0.5,0.49999998006700597,51372109824,51372109824,2,20,20,0,2.0,27.288280499982648,22.969338199996855,9576,False,Mac,Windows,11,3.12.3,qwen3:4b,locality_prompt_v1,Windows exposes total process page-fault counts via GetProcessMemoryInfo; minor and major faults are unavailable.,102744223744.0,102744223744.0,0.0,72320024576.0,72170921984.0,-149102592.0,30424199168.0,30573301760.0,149102592.0,0.0,0.0,0.0,94317671424.0,94398343168.0,80671744.0,225233223680.0,225293369344.0,60145664.0,859483.0,863173.0,3690.0,3905481.0,3907487.0,2006.0,1.0,2.0,1.0,128417792.0,247939072.0,119521280.0,869191680.0,1733066752.0,863875072.0,0.9375,1.84375,0.90625,33.078125,59.0,25.921875,24312790.0,219024874350.0,219000561560.0,148979190717.0,148979199752.0,9035.0,,,,,,,70327.0,99777.0,29450.0
pilot=0|mode=file_seq|requested=0.5000|actual_bytes=51372109824|trial=3,completed,,2026-04-05T21:19:37.075140+00:00,2026-04-05T21:20:04.749714+00:00,False,file_seq__req_0.50x__actual_0.50x,file_seq,0.5,0.49999998006700597,51372109824,51372109824,3,20,20,0,2.0,27.676259999978356,23.36528410000028,54740,False,Mac,Windows,11,3.12.3,qwen3:4b,locality_prompt_v1,Windows exposes total process page-fault counts via GetProcessMemoryInfo; minor and major faults are unavailable.,102744223744.0,102744223744.0,0.0,72171012096.0,72204505088.0,33492992.0,30573211648.0,30539718656.0,-33492992.0,0.0,0.0,0.0,94398343168.0,94416144896.0,17801728.0,225293369344.0,225359118336.0,65748992.0,863173.0,863530.0,357.0,3907487.0,3909061.0,1574.0,1.0,2.0,1.0,128425984.0,248172544.0,119746560.0,869154816.0,1733332992.0,864178176.0,0.984375,1.875,0.890625,33.109375,59.40625,26.296875,24417824.0,219113059768.0,219088641944.0,148979201256.0,148979210295.0,9039.0,,,,,,,70334.0,99838.0,29504.0
pilot=0|mode=file_seq|requested=0.9000|actual_bytes=92469800960|trial=1,completed,,2026-04-05T21:20:04.752722+00:00,2026-04-05T21:20:32.417742+00:00,False,file_seq__req_0.90x__actual_0.90x,file_seq,0.9,0.8999999960134012,92469800960,92469800960,1,20,20,0,2.0,27.665955499978736,23.40882589999819,53828,False,Mac,Windows,11,3.12.3,qwen3:4b,locality_prompt_v1,Windows exposes total process page-fault counts via GetProcessMemoryInfo; minor and major faults are unavailable.,102744223744.0,102744223744.0,0.0,72204562432.0,72338984960.0,134422528.0,30539661312.0,30405238784.0,-134422528.0,0.0,0.0,0.0,94416144896.0,167685935104.0,73269790208.0,225359118336.0,225405048832.0,45930496.0,863530.0,913190.0,49660.0,3909061.0,3909893.0,832.0,1.0,2.0,1.0,128581632.0,248299520.0,119717888.0,869228544.0,1733410816.0,864182272.0,1.046875,1.765625,0.71875,33.125,51.421875,18.296875,24522858.0,124675293186.0,124650770328.0,148979211801.0,148979220817.0,9016.0,,,,,,,70375.0,99885.0,29510.0
pilot=0|mode=file_seq|requested=0.9000|actual_bytes=92469800960|trial=2,completed,,2026-04-05T21:20:32.419796+00:00,2026-04-05T21:21:00.268046+00:00,False,file_seq__req_0.90x__actual_0.90x,file_seq,0.9,0.8999999960134012,92469800960,92469800960,2,20,20,0,2.0,27.849595799983945,23.304409999982454,9784,False,Mac,Windows,11,3.12.3,qwen3:4b,locality_prompt_v1,Windows exposes total process page-fault counts via GetProcessMemoryInfo; minor and major faults are unavailable.,102744223744.0,102744223744.0,0.0,72339046400.0,72294301696.0,-44744704.0,30405177344.0,30449922048.0,44744704.0,0.0,0.0,0.0,167685939200.0,247056764928.0,79370825728.0,225405048832.0,225409570816.0,4521984.0,913191.0,968002.0,54811.0,3909893.0,3910469.0,576.0,1.0,2.0,1.0,128589824.0,247394304.0,118804480.0,869228544.0,1732538368.0,863309824.0,1.0625,1.828125,0.765625,33.125,50.078125,16.953125,24627892.0,111509477964.0,111484850072.0,148979222329.0,148979231348.0,9019.0,,,,,,,70376.0,99909.0,29533.0
pilot=0|mode=file_seq|requested=0.9000|actual_bytes=92469800960|trial=3,completed,,2026-04-05T21:21:00.270046+00:00,2026-04-05T21:21:28.552686+00:00,False,file_seq__req_0.90x__actual_0.90x,file_seq,0.9,0.8999999960134012,92469800960,92469800960,3,20,20,0,2.0,28.2833757000044,23.75264550000429,17896,False,Mac,Windows,11,3.12.3,qwen3:4b,locality_prompt_v1,Windows exposes total process page-fault counts via GetProcessMemoryInfo; minor and major faults are unavailable.,102744223744.0,102744223744.0,0.0,72294363136.0,73861066752.0,1566703616.0,30449860608.0,28883156992.0,-1566703616.0,0.0,0.0,0.0,247056765952.0,332126519296.0,85069753344.0,225409570816.0,225412384768.0,2813952.0,968003.0,1027111.0,59108.0,3910469.0,3910814.0,345.0,1.0,2.0,1.0,128589824.0,247873536.0,119283712.0,869228544.0,1733103616.0,863875072.0,1.125,1.921875,0.796875,33.15625,50.1875,17.03125,24732926.0,104018556054.0,103993823128.0,148979232857.0,148979241876.0,9019.0,,,,,,,70376.0,99806.0,29430.0
pilot=0|mode=file_seq|requested=1.1000|actual_bytes=113018642432|trial=1,completed,,2026-04-05T21:21:28.555688+00:00,2026-04-05T21:21:57.031533+00:00,False,file_seq__req_1.10x__actual_1.10x,file_seq,1.1,1.0999999641206106,113018642432,113018642432,1,20,20,0,2.0,28.476758799981326,23.916776300000492,53272,False,Mac,Windows,11,3.12.3,qwen3:4b,locality_prompt_v1,Windows exposes total process page-fault counts via GetProcessMemoryInfo; minor and major faults are unavailable.,102744223744.0,102744223744.0,0.0,73861124096.0,73911758848.0,50634752.0,28883099648.0,28832464896.0,-50634752.0,0.0,0.0,0.0,332126521344.0,421140594688.0,89014073344.0,225412384768.0,225414264832.0,1880064.0,1027112.0,1088389.0,61277.0,3910814.0,3911065.0,251.0,1.0,2.0,1.0,128569344.0,248033280.0,119463936.0,869191680.0,1733181440.0,863989760.0,1.125,1.96875,0.84375,33.171875,49.546875,16.375,24837960.0,100531019490.0,100506181530.0,148979243390.0,148979252479.0,9089.0,,,,,,,70376.0,99810.0,29434.0
pilot=0|mode=file_seq|requested=1.1000|actual_bytes=113018642432|trial=2,completed,,2026-04-05T21:21:57.033533+00:00,2026-04-05T21:22:25.329305+00:00,False,file_seq__req_1.10x__actual_1.10x,file_seq,1.1,1.0999999641206106,113018642432,113018642432,2,20,20,0,2.0,28.296600300003774,23.682990700006485,40164,False,Mac,Windows,11,3.12.3,qwen3:4b,locality_prompt_v1,Windows exposes total process page-fault counts via GetProcessMemoryInfo; minor and major faults are unavailable.,102744223744.0,102744223744.0,0.0,73911816192.0,73926078464.0,14262272.0,28832407552.0,28818145280.0,-14262272.0,0.0,0.0,0.0,421140597760.0,513633310208.0,92492712448.0,225414264832.0,225416263680.0,1998848.0,1088390.0,1152039.0,63649.0,3911065.0,3911333.0,268.0,1.0,2.0,1.0,128552960.0,247947264.0,119394304.0,869154816.0,1733070848.0,863916032.0,1.140625,1.828125,0.6875,33.1875,48.78125,15.59375,24942994.0,92494838060.0,92469895066.0,148979253999.0,148979263086.0,9087.0,,,,,,,70377.0,99904.0,29527.0
pilot=0|mode=file_seq|requested=1.1000|actual_bytes=113018642432|trial=3,completed,,2026-04-05T21:22:25.331606+00:00,2026-04-05T21:22:54.131965+00:00,False,file_seq__req_1.10x__actual_1.10x,file_seq,1.1,1.0999999641206106,113018642432,113018642432,3,20,20,0,2.0,28.80115489999298,24.12852369999746,53148,False,Mac,Windows,11,3.12.3,qwen3:4b,locality_prompt_v1,Windows exposes total process page-fault counts via GetProcessMemoryInfo; minor and major faults are unavailable.,102744223744.0,102744223744.0,0.0,73926139904.0,73893732352.0,-32407552.0,28818083840.0,28850491392.0,32407552.0,0.0,0.0,0.0,513633314304.0,606510667264.0,92877352960.0,225416263680.0,225418323968.0,2060288.0,1152040.0,1216081.0,64041.0,3911333.0,3911613.0,280.0,1.0,2.0,1.0,128561152.0,247881728.0,119320576.0,869154816.0,1732907008.0,863752192.0,1.140625,1.984375,0.84375,33.21875,49.265625,16.046875,25048028.0,92880819062.0,92855771034.0,148979264606.0,148979273690.0,9084.0,,,,,,,70379.0,99817.0,29438.0
pilot=0|mode=file_seq|requested=1.5000|actual_bytes=154116333568|trial=1,completed,,2026-04-05T21:22:54.134157+00:00,2026-04-05T21:23:23.010210+00:00,False,file_seq__req_1.50x__actual_1.50x,file_seq,1.5,1.4999999800670059,154116333568,154116333568,1,20,20,0,2.0,28.877265999966767,24.07267010002397,35904,False,Mac,Windows,11,3.12.3,qwen3:4b,locality_prompt_v1,Windows exposes total process page-fault counts via GetProcessMemoryInfo; minor and major faults are unavailable.,102744223744.0,102744223744.0,0.0,73893535744.0,73915576320.0,22040576.0,28850688000.0,28828647424.0,-22040576.0,0.0,0.0,0.0,606510668288.0,698483344384.0,91972676096.0,225418323968.0,225431599104.0,13275136.0,1216082.0,1279581.0,63499.0,3911613.0,3911929.0,316.0,1.0,2.0,1.0,128540672.0,247504896.0,118964224.0,869117952.0,1732476928.0,863358976.0,1.1875,2.265625,1.078125,33.21875,48.9375,15.71875,25153062.0,91974954432.0,91949801370.0,148979275212.0,148979284303.0,9091.0,,,,,,,70379.0,99744.0,29365.0
pilot=0|mode=file_seq|requested=1.5000|actual_bytes=154116333568|trial=2,completed,,2026-04-05T21:23:23.012850+00:00,2026-04-05T21:23:51.912421+00:00,False,file_seq__req_1.50x__actual_1.50x,file_seq,1.5,1.4999999800670059,154116333568,154116333568,2,20,20,0,2.0,28.900633900018875,24.148666199995205,28800,False,Mac,Windows,11,3.12.3,qwen3:4b,locality_prompt_v1,Windows exposes total process page-fault counts via GetProcessMemoryInfo; minor and major faults are unavailable.,102744223744.0,102744223744.0,0.0,73915637760.0,73978413056.0,62775296.0,28828585984.0,28765810688.0,-62775296.0,0.0,0.0,0.0,698483346432.0,790900083200.0,92416736768.0,225431599104.0,225435260928.0,3661824.0,1279582.0,1343708.0,64126.0,3911929.0,3912423.0,494.0,1.0,2.0,1.0,128544768.0,247762944.0,119218176.0,869117952.0,1733111808.0,863993856.0,1.234375,2.15625,0.921875,33.265625,49.34375,16.078125,25258096.0,92419655690.0,92394397594.0,148979285823.0,148979294916.0,9093.0,,,,,,,70380.0,100011.0,29631.0
pilot=0|mode=file_seq|requested=1.5000|actual_bytes=154116333568|trial=3,completed,,2026-04-05T21:23:51.914759+00:00,2026-04-05T21:24:20.773633+00:00,False,file_seq__req_1.50x__actual_1.50x,file_seq,1.5,1.4999999800670059,154116333568,154116333568,3,20,20,0,2.0,28.859907900041435,24.01734750001924,11528,False,Mac,Windows,11,3.12.3,qwen3:4b,locality_prompt_v1,Windows exposes total process page-fault counts via GetProcessMemoryInfo; minor and major faults are unavailable.,102744223744.0,102744223744.0,0.0,73978470400.0,73912578048.0,-65892352.0,28765753344.0,28831645696.0,65892352.0,0.0,0.0,0.0,790900086272.0,881251409920.0,90351323648.0,225435260928.0,225437751296.0,2490368.0,1343709.0,1406428.0,62719.0,3912423.0,3912716.0,293.0,1.0,2.0,1.0,128544768.0,248049664.0,119504896.0,869117952.0,1733283840.0,864165888.0,1.265625,2.3125,1.046875,33.296875,49.421875,16.125,25363130.0,90326803028.0,90301439898.0,148979296441.0,148979305536.0,9095.0,,,,,,,70380.0,99820.0,29440.0
pilot=0|mode=mmap_random|requested=0.2500|actual_bytes=25686052864|trial=1,completed,,2026-04-05T21:24:20.775635+00:00,2026-04-05T21:24:49.442074+00:00,False,mmap_random__req_0.25x__actual_0.25x,mmap_random,0.25,0.24999997010050892,25686052864,25686052864,1,20,20,0,2.0,28.6665957000223,23.67786769999657,20636,False,Mac,Windows,11,3.12.3,qwen3:4b,locality_prompt_v1,Windows exposes total process page-fault counts via GetProcessMemoryInfo; minor and major faults are unavailable.,102744223744.0,102744223744.0,0.0,73912643584.0,73951830016.0,39186432.0,28831580160.0,28792393728.0,-39186432.0,0.0,0.0,0.0,881251414016.0,890693938176.0,9442524160.0,225437751296.0,225439471616.0,1720320.0,1406429.0,1551174.0,144745.0,3912716.0,3912893.0,177.0,1.0,2.0,1.0,128548864.0,1138823168.0,1010274304.0,869117952.0,1778917376.0,909799424.0,1.34375,2.96875,1.625,33.3125,40.1875,6.875,25468164.0,48708767.0,23240603.0,148979307058.0,148979316306.0,9248.0,,,,,,,70381.0,329633.0,259252.0
pilot=0|mode=mmap_random|requested=0.2500|actual_bytes=25686052864|trial=2,completed,,2026-04-05T21:24:49.444074+00:00,2026-04-05T21:25:18.399295+00:00,False,mmap_random__req_0.25x__actual_0.25x,mmap_random,0.25,0.24999997010050892,25686052864,25686052864,2,20,20,0,2.0,28.956815799989272,23.77404819999356,47632,False,Mac,Windows,11,3.12.3,qwen3:4b,locality_prompt_v1,Windows exposes total process page-fault counts via GetProcessMemoryInfo; minor and major faults are unavailable.,102744223744.0,102744223744.0,0.0,73951830016.0,73833091072.0,-118738944.0,28792393728.0,28911132672.0,118738944.0,0.0,0.0,0.0,890693938176.0,899761201664.0,9067263488.0,225439471616.0,225443055616.0,3584000.0,1551174.0,1689629.0,138455.0,3912893.0,3913273.0,380.0,1.0,2.0,1.0,128565248.0,1964859392.0,1836294144.0,869117952.0,1779343360.0,910225408.0,1.359375,3.671875,2.3125,33.3125,40.234375,6.921875,25573198.0,48813801.0,23240603.0,148979317826.0,148979327075.0,9249.0,,,,,,,70385.0,531293.0,460908.0
pilot=0|mode=mmap_random|requested=0.2500|actual_bytes=25686052864|trial=3,completed,,2026-04-05T21:25:18.401295+00:00,2026-04-05T21:25:46.802096+00:00,False,mmap_random__req_0.25x__actual_0.25x,mmap_random,0.25,0.24999997010050892,25686052864,25686052864,3,20,20,0,2.0,28.40206880000187,23.414699199958704,51476,False,Mac,Windows,11,3.12.3,qwen3:4b,locality_prompt_v1,Windows exposes total process page-fault counts via GetProcessMemoryInfo; minor and major faults are unavailable.,102744223744.0,102744223744.0,0.0,73833259008.0,73860804608.0,27545600.0,28910964736.0,28883419136.0,-27545600.0,0.0,0.0,0.0,899761201664.0,908238194176.0,8476992512.0,225443055616.0,225444730880.0,1675264.0,1689629.0,1819094.0,129465.0,3913273.0,3913515.0,242.0,1.0,2.0,1.0,128606208.0,2715906048.0,2587299840.0,869191680.0,1779372032.0,910180352.0,1.40625,3.53125,2.125,33.3125,40.796875,7.484375,25678232.0,48918835.0,23240603.0,148979328607.0,148979337860.0,9253.0,,,,,,,70397.0,714595.0,644198.0
pilot=0|mode=mmap_random|requested=0.5000|actual_bytes=51372109824|trial=1,completed,,2026-04-05T21:25:46.805096+00:00,2026-04-05T21:26:15.914273+00:00,False,mmap_random__req_0.50x__actual_0.50x,mmap_random,0.5,0.49999998006700597,51372109824,51372109824,1,20,20,0,2.0,29.110354600008577,23.860870399978012,15816,False,Mac,Windows,11,3.12.3,qwen3:4b,locality_prompt_v1,Windows exposes total process page-fault counts via GetProcessMemoryInfo; minor and major faults are unavailable.,102744223744.0,102744223744.0,0.0,73861251072.0,73796796416.0,-64454656.0,28882972672.0,28947427328.0,64454656.0,0.0,0.0,0.0,908238194176.0,917171767808.0,8933573632.0,225444730880.0,225448032256.0,3301376.0,1819094.0,1955371.0,136277.0,3913515.0,3913951.0,436.0,1.0,2.0,1.0,128606208.0,1927925760.0,1799319552.0,869191680.0,1829421056.0,960229376.0,1.484375,3.5,2.015625,33.3125,40.34375,7.03125,25783266.0,49023869.0,23240603.0,148979339387.0,148979348617.0,9230.0,,,,,,,70397.0,534504.0,464107.0
pilot=0|mode=mmap_random|requested=0.5000|actual_bytes=51372109824|trial=2,completed,,2026-04-05T21:26:15.916553+00:00,2026-04-05T21:26:44.730445+00:00,False,mmap_random__req_0.50x__actual_0.50x,mmap_random,0.5,0.49999998006700597,51372109824,51372109824,2,20,20,0,2.0,28.814972100022715,23.47356850001961,12100,False,Mac,Windows,11,3.12.3,qwen3:4b,locality_prompt_v1,Windows exposes total process page-fault counts via GetProcessMemoryInfo; minor and major faults are unavailable.,102744223744.0,102744223744.0,0.0,73796861952.0,73894547456.0,97685504.0,28947361792.0,28849676288.0,-97685504.0,0.0,0.0,0.0,917171767808.0,925215948288.0,8044180480.0,225448032256.0,225449818112.0,1785856.0,1955371.0,2078334.0,122963.0,3913951.0,3914192.0,241.0,1.0,2.0,1.0,128565248.0,3396034560.0,3267469312.0,869117952.0,1829363712.0,960245760.0,1.484375,4.375,2.890625,33.359375,41.21875,7.859375,25888300.0,49128903.0,23240603.0,148979350142.0,148979359365.0,9223.0,,,,,,,70397.0,893002.0,822605.0
pilot=0|mode=mmap_random|requested=0.5000|actual_bytes=51372109824|trial=3,completed,,2026-04-05T21:26:44.732445+00:00,2026-04-05T21:27:13.797469+00:00,False,mmap_random__req_0.50x__actual_0.50x,mmap_random,0.5,0.49999998006700597,51372109824,51372109824,3,20,20,0,2.0,29.065443100000266,23.717181000043638,36700,False,Mac,Windows,11,3.12.3,qwen3:4b,locality_prompt_v1,Windows exposes total process page-fault counts via GetProcessMemoryInfo; minor and major faults are unavailable.,102744223744.0,102744223744.0,0.0,73894608896.0,73874067456.0,-20541440.0,28849614848.0,28870156288.0,20541440.0,0.0,0.0,0.0,925215948288.0,932653297152.0,7437348864.0,225449818112.0,225451812864.0,1994752.0,2078334.0,2192101.0,113767.0,3914192.0,3914460.0,268.0,1.0,2.0,1.0,128569344.0,4722044928.0,4593475584.0,869117952.0,1829535744.0,960417792.0,1.515625,4.921875,3.40625,33.375,42.09375,8.71875,25993334.0,49233937.0,23240603.0,148979360894.0,148979370123.0,9229.0,,,,,,,70398.0,1216716.0,1146318.0
pilot=0|mode=mmap_random|requested=0.9000|actual_bytes=92469800960|trial=1,completed,,2026-04-05T21:27:13.799469+00:00,2026-04-05T21:27:43.362739+00:00,False,mmap_random__req_0.90x__actual_0.90x,mmap_random,0.9,0.8999999960134012,92469800960,92469800960,1,20,20,0,2.0,29.56427580001764,23.957421400002204,35904,False,Mac,Windows,11,3.12.3,qwen3:4b,locality_prompt_v1,Windows exposes total process page-fault counts via GetProcessMemoryInfo; minor and major faults are unavailable.,102744223744.0,102744223744.0,0.0,73874063360.0,73935429632.0,61366272.0,28870160384.0,28808794112.0,-61366272.0,0.0,0.0,0.0,932653297152.0,940960092672.0,8306795520.0,225451812864.0,225464457216.0,12644352.0,2192101.0,2319190.0,127089.0,3914460.0,3914715.0,255.0,1.0,2.0,1.0,128569344.0,2754027520.0,2625458176.0,869117952.0,1909497856.0,1040379904.0,1.53125,4.1875,2.65625,33.390625,41.296875,7.90625,26098368.0,49338971.0,23240603.0,148979371653.0,148979380873.0,9220.0,,,,,,,70398.0,755821.0,685423.0
pilot=0|mode=mmap_random|requested=0.9000|actual_bytes=92469800960|trial=2,completed,,2026-04-05T21:27:43.364965+00:00,2026-04-05T21:28:13.330226+00:00,False,mmap_random__req_0.90x__actual_0.90x,mmap_random,0.9,0.8999999960134012,92469800960,92469800960,2,20,20,0,2.0,29.966014600009657,24.232325699995272,39356,False,Mac,Windows,11,3.12.3,qwen3:4b,locality_prompt_v1,Windows exposes total process page-fault counts via GetProcessMemoryInfo; minor and major faults are unavailable.,102744223744.0,102744223744.0,0.0,73935495168.0,73860009984.0,-75485184.0,28808728576.0,28884213760.0,75485184.0,0.0,0.0,0.0,940960092672.0,948270120448.0,7310027776.0,225464457216.0,225466644480.0,2187264.0,2319190.0,2431117.0,111927.0,3914715.0,3914997.0,282.0,1.0,2.0,1.0,128569344.0,4896989184.0,4768419840.0,869117952.0,1910247424.0,1041129472.0,1.5625,5.25,3.6875,33.40625,42.59375,9.1875,26203402.0,49444005.0,23240603.0,148979382402.0,148979391614.0,9212.0,,,,,,,70398.0,1279059.0,1208661.0
pilot=0|mode=mmap_random|requested=0.9000|actual_bytes=92469800960|trial=3,completed,,2026-04-05T21:28:13.332226+00:00,2026-04-05T21:28:43.091510+00:00,False,mmap_random__req_0.90x__actual_0.90x,mmap_random,0.9,0.8999999960134012,92469800960,92469800960,3,20,20,0,2.0,29.759981100040022,23.865227399975993,40700,False,Mac,Windows,11,3.12.3,qwen3:4b,locality_prompt_v1,Windows exposes total process page-fault counts via GetProcessMemoryInfo; minor and major faults are unavailable.,102744223744.0,102744223744.0,0.0,73860075520.0,73891311616.0,31236096.0,28884148224.0,28852912128.0,-31236096.0,0.0,0.0,0.0,948270120448.0,954475246080.0,6205125632.0,225466644480.0,225468844032.0,2199552.0,2431117.0,2526285.0,95168.0,3914997.0,3915287.0,290.0,1.0,2.0,1.0,128569344.0,6680883200.0,6552313856.0,869117952.0,1910235136.0,1041117184.0,1.59375,6.84375,5.25,33.421875,42.828125,9.40625,26308436.0,49549039.0,23240603.0,148979393138.0,148979402347.0,9209.0,,,,,,,70398.0,1714584.0,1644186.0
pilot=0|mode=mmap_random|requested=1.1000|actual_bytes=113018642432|trial=1,completed,,2026-04-05T21:28:43.093510+00:00,2026-04-05T21:29:12.428084+00:00,False,mmap_random__req_1.10x__actual_1.10x,mmap_random,1.1,1.0999999641206106,113018642432,113018642432,1,20,20,0,2.0,29.33570110000437,23.637262400006875,40320,False,Mac,Windows,11,3.12.3,qwen3:4b,locality_prompt_v1,Windows exposes total process page-fault counts via GetProcessMemoryInfo; minor and major faults are unavailable.,102744223744.0,102744223744.0,0.0,73891377152.0,73835765760.0,-55611392.0,28852846592.0,28908457984.0,55611392.0,0.0,0.0,0.0,954475246080.0,963261101568.0,8785855488.0,225468844032.0,225470433280.0,1589248.0,2526285.0,2660631.0,134346.0,3915287.0,3915498.0,211.0,1.0,2.0,1.0,128569344.0,1803763712.0,1675194368.0,869117952.0,1950138368.0,1081020416.0,1.671875,3.828125,2.15625,33.421875,40.078125,6.65625,26413470.0,49654073.0,23240603.0,148979403879.0,148979413152.0,9273.0,,,,,,,70398.0,533619.0,463221.0
