all_tokens_per_s_e2e,context_length,decode_device,decode_energy_net_psys_j,decode_ms,decode_tokens_per_s,end_to_end_ms,energy_net_psys_j,family,handoff_plus_first_decode_ms,internal_overhead_ms,mode,model,output_tokens,output_tokens_per_s_e2e,precision,prefill_device,prefill_energy_net_psys_j,prefill_tokens_per_s,repeat,route,route_label,size_b,source_model,steady_tpot_ms,steady_tpot_p95_ms,ttft_ms
2582.7300714422736,2048,iGPU,8.46749932103388,213.170409,70.3662392466489,792.959366,18.345109666265948,Qwen2.5,51.120277,0.0,overhead_free_oracle,qwen25_0_5b,16,20.177578683142762,INT8,NPU,9.877610345232068,3504.723529944707,0,npu_gpu_oracle,NPU prefill + iGPU decode · oracle,0.5,qwen25_0_5b_int8,10.842264,13.5699021,579.788957
870.7184624042534,2048,NPU,35.59659167287343,1979.169083,7.578938115415175,2352.080596,44.82079071975753,Qwen2.5,250.038669,0.0,overhead_free_oracle,qwen25_0_5b,16,6.80248798753323,INT8,iGPU,9.224199046884102,5449.013852248644,0,gpu_npu_oracle,iGPU prefill + NPU decode · oracle,0.5,qwen25_0_5b_int8,122.96158700000001,125.70908415000001,372.91151299999996
3246.6687993116657,2048,iGPU,7.417909920224476,186.01616399999995,80.63815357465387,630.800407,18.762792672588922,Qwen2.5,24.136099,0.0,measured,qwen25_0_5b,16,25.364599994622388,INT8,iGPU,11.344882752364446,4568.507162696408,1,gpu_full,Whole iGPU,0.5,qwen25_0_5b_int8,11.040332,12.94867085,444.784243
842.1117296202923,2048,NPU,33.55631598967485,1852.4794369999997,8.097255872535767,2431.9813249999997,43.18449896937483,Qwen2.5,135.361615,0.0,measured,qwen25_0_5b,16,6.5789978876585335,INT8,NPU,9.628182979699977,3506.459671793166,1,npu_full,Whole NPU,0.5,qwen25_0_5b_int8,122.74106700000002,123.07912275,579.501888
2675.312482376314,2048,iGPU,7.417909920224476,186.01616399999995,80.63815357465387,765.5180519999999,17.046092899924453,Qwen2.5,24.136099,0.0,overhead_free_oracle,qwen25_0_5b,16,20.900878768564954,INT8,NPU,9.628182979699977,3506.459671793166,1,npu_gpu_oracle,NPU prefill + iGPU decode · oracle,0.5,qwen25_0_5b_int8,11.040332,12.94867085,579.501888
891.4953985604302,2048,NPU,33.55631598967485,1852.4794369999997,8.097255872535767,2297.2636799999996,44.9011987420393,Qwen2.5,135.361615,0.0,overhead_free_oracle,qwen25_0_5b,16,6.964807801253361,INT8,iGPU,11.344882752364446,4568.507162696408,1,gpu_npu_oracle,iGPU prefill + NPU decode · oracle,0.5,qwen25_0_5b_int8,122.74106700000002,123.07912275,444.784243
3095.6623966966836,2048,iGPU,8.122980362503737,230.3336280000001,65.12292681813703,661.5708490000001,19.251926653201405,Qwen2.5,41.103348999999994,0.0,measured,qwen25_0_5b,16,24.18486247419284,INT8,iGPU,11.128946290697668,4712.023686842189,2,gpu_full,Whole iGPU,0.5,qwen25_0_5b_int8,10.76641,23.37518475,431.237221
843.986709772601,2048,NPU,32.26097570996171,1854.510479,8.08838783595787,2426.578495,41.737689215525606,Qwen2.5,135.149087,0.0,measured,qwen25_0_5b,16,6.593646170098445,INT8,NPU,9.476713505563893,3552.0251843619935,2,npu_full,Whole NPU,0.5,qwen25_0_5b_int8,122.9227825,123.09534180000001,572.0680160000001
2552.337741720778,2048,iGPU,8.122980362503737,230.3336280000001,65.12292681813703,802.4016440000001,17.599693868067632,Qwen2.5,41.103348999999994,0.0,overhead_free_oracle,qwen25_0_5b,16,19.94013860719358,INT8,NPU,9.476713505563893,3552.0251843619935,2,npu_gpu_oracle,NPU prefill + iGPU decode · oracle,0.5,qwen25_0_5b_int8,10.76641,23.37518475,572.0680160000001
895.9869017914795,2048,NPU,32.26097570996171,1854.510479,8.08838783595787,2285.7477,43.38992200065938,Qwen2.5,135.149087,0.0,overhead_free_oracle,qwen25_0_5b,16,6.999897670245933,INT8,iGPU,11.128946290697668,4712.023686842189,2,gpu_npu_oracle,iGPU prefill + NPU decode · oracle,0.5,qwen25_0_5b_int8,122.9227825,123.09534180000001,431.237221
3296.130370144963,4096,iGPU,10.200116498329415,271.458533,55.25705835889123,1242.669294,34.26211867660849,Qwen2.5,70.34509999999999,0.0,measured,qwen25_0_5b,16,12.875509258378761,INT8,iGPU,24.062002178279073,4200.941920988455,0,gpu_full,Whole iGPU,0.5,qwen25_0_5b_int8,13.736344500000001,17.34561505,971.210761
1222.4619096828694,4096,NPU,38.11014056628683,2062.624353,7.272288809245916,3350.6156450000003,64.77302497724148,Qwen2.5,274.92796200000004,0.0,measured,qwen25_0_5b,16,4.775241834698709,INT8,NPU,26.662884410954646,3167.7232799179515,0,npu_full,Whole NPU,0.5,qwen25_0_5b_int8,125.98738949999999,134.6569466,1287.9912920000002
2626.567353649868,4096,iGPU,10.200116498329415,271.458533,55.25705835889123,1559.4498250000001,36.86300090928406,Qwen2.5,70.34509999999999,0.0,overhead_free_oracle,qwen25_0_5b,16,10.260028725194797,INT8,NPU,26.662884410954646,3167.7232799179515,0,npu_gpu_oracle,NPU prefill + iGPU decode · oracle,0.5,qwen25_0_5b_int8,13.736344500000001,17.34561505,1287.9912920000002
1350.1063327728361,4096,NPU,38.11014056628683,2062.624353,7.272288809245916,3033.8351140000004,62.1721427445659,Qwen2.5,274.92796200000004,0.0,overhead_free_oracle,qwen25_0_5b,16,5.273852862393891,INT8,iGPU,24.062002178279073,4200.941920988455,0,gpu_npu_oracle,iGPU prefill + NPU decode · oracle,0.5,qwen25_0_5b_int8,125.98738949999999,134.6569466,971.210761
3104.7089391839436,4096,iGPU,7.858270280444277,238.12821900000017,62.99127446125988,1319.2863100000002,35.23845258394553,Qwen2.5,34.623398,0.0,measured,qwen25_0_5b,16,12.12776929368728,INT8,iGPU,27.380182303501254,3773.731181372623,1,gpu_full,Whole iGPU,0.5,qwen25_0_5b_int8,13.7174045,18.07772575,1081.158091
